,Date_reported,Country,y_cases,y_deaths,Cumulative_cases,Cumulative_deaths,Total_Existed,total_tests,School_closing,Workplace_closing,public_events,Stay_at_home,travel_controls,Travel_Ban_Condition,Restaurant_Restriction
1053,2020-03-28,United States of America,219572.0,10742.0,85228.0,1243.0,123714.0,108151,3,3,2,2,3,1,1
1054,2020-03-29,United States of America,219073.0,11496.0,103321.0,1668.0,141050.0,98775,3,3,2,2,3,1,1
1055,2020-03-30,United States of America,217196.0,12086.0,122653.0,2112.0,160084.0,109309,3,3,2,2,3,1,1
1056,2020-03-31,United States of America,220011.0,12413.0,140640.0,2398.0,185067.0,127632,3,3,2,2,3,1,1
1057,2020-04-01,United States of America,214947.0,12631.0,163199.0,2850.0,209436.0,135502,3,3,2,2,3,1,1
1058,2020-04-02,United States of America,209040.0,13131.0,187302.0,3846.0,239301.0,142185,3,3,2,2,3,1,1
1059,2020-04-03,United States of America,206892.0,17615.0,213600.0,4793.0,270595.0,151031,3,3,2,2,3,1,1
1060,2020-04-04,United States of America,204055.0,17702.0,241703.0,5854.0,298651.0,135284,3,3,2,2,3,1,1
1061,2020-04-05,United States of America,202472.0,18220.0,273808.0,7020.0,324039.0,128918,3,3,2,2,3,1,1
1062,2020-04-06,United States of America,199091.0,18068.0,307318.0,8358.0,352091.0,131478,3,3,2,2,3,1,1
1063,2020-04-07,United States of America,197451.0,18341.0,333811.0,9559.0,381308.0,151569,3,3,2,2,3,1,1
1064,2020-04-08,United States of America,198639.0,18991.0,363321.0,10845.0,411528.0,346735,3,3,2,2,3,1,1
1065,2020-04-09,United States of America,196856.0,19171.0,395030.0,12740.0,444325.0,167192,3,3,2,2,3,1,1
1066,2020-04-10,United States of America,197272.0,15152.0,425889.0,14665.0,474481.0,173561,3,3,2,2,3,1,1
1067,2020-04-11,United States of America,195442.0,14876.0,461275.0,16596.0,501358.0,207884,3,3,2,2,3,1,1
1068,2020-04-12,United States of America,203928.0,14589.0,492881.0,18516.0,526599.0,120212,3,3,2,2,3,1,1
1069,2020-04-13,United States of America,208093.0,14777.0,524514.0,20444.0,541896.0,109442,3,3,2,2,3,1,1
1070,2020-04-14,United States of America,209643.0,14085.0,553822.0,21972.0,566206.0,150337,3,3,2,2,3,1,1
1071,2020-04-15,United States of America,206550.0,13253.0,578268.0,23476.0,591881.0,181981,3,3,2,2,3,1,1
1072,2020-04-16,United States of America,203048.0,12688.0,604070.0,25871.0,620796.0,178569,3,3,2,2,3,1,1
1073,2020-04-17,United States of America,205300.0,13200.0,632781.0,32280.0,649760.0,177983,3,3,2,2,3,1,1
1074,2020-04-18,United States of America,206355.0,13463.0,665330.0,34298.0,671316.0,174982,3,3,2,2,3,1,1
1075,2020-04-19,United States of America,194599.0,16312.0,695353.0,36736.0,691500.0,133650,3,3,2,2,3,1,1
1076,2020-04-20,United States of America,194021.0,14504.0,723605.0,38512.0,717930.0,157020,3,3,2,2,3,1,1
1077,2020-04-21,United States of America,194069.0,12881.0,751273.0,40313.0,741093.0,218229,3,3,2,2,3,1,1
1078,2020-04-22,United States of America,187728.0,12361.0,776907.0,42467.0,768228.0,224998,3,3,2,2,3,1,1
1079,2020-04-23,United States of America,189478.0,12826.0,800926.0,45042.0,798822.0,218161,3,3,2,2,3,1,1
1080,2020-04-24,United States of America,180218.0,11892.0,830053.0,47432.0,813512.0,248561,3,3,2,2,3,1,1
1081,2020-04-25,United States of America,178648.0,12727.0,860772.0,49174.0,844020.0,216910,3,3,2,2,3,1,1
1082,2020-04-26,United States of America,177765.0,9279.0,899281.0,51325.0,864503.0,198580,3,3,2,2,3,1,1
1083,2020-04-27,United States of America,172568.0,10859.0,931698.0,53289.0,883241.0,217920,3,3,2,2,3,1,1
1084,2020-04-28,United States of America,167069.0,12355.0,960916.0,54398.0,903403.0,249025,3,3,2,2,3,1,1
1085,2020-04-29,United States of America,168913.0,12614.0,983457.0,55720.0,926464.0,293507,3,3,2,2,3,1,1
1086,2020-04-30,United States of America,168070.0,11563.0,1003974.0,57730.0,922742.0,310295,3,3,2,2,3,1,1
1087,2020-05-01,United States of America,166791.0,11295.0,1035353.0,60632.0,946894.0,295725,3,3,2,2,3,1,1
1088,2020-05-02,United States of America,163677.0,10496.0,1067127.0,62637.0,963529.0,282144,3,3,2,2,3,1,1
1089,2020-05-03,United States of America,160620.0,10264.0,1093880.0,67637.0,983261.0,190027,3,3,2,2,3,1,1
1090,2020-05-04,United States of America,165945.0,9922.0,1125719.0,67793.0,999635.0,214534,3,3,2,2,3,1,1
1091,2020-05-05,United States of America,155405.0,9637.0,1154985.0,67279.0,1021587.0,351290,3,3,2,2,3,1,1
1092,2020-05-06,United States of America,161778.0,9508.0,1171185.0,68081.0,1046615.0,313602,3,3,2,2,3,1,1
1093,2020-05-07,United States of America,163664.0,9408.0,1193452.0,70556.0,1069279.0,369220,3,3,2,2,3,1,1
1094,2020-05-08,United States of America,165611.0,9104.0,1215571.0,72524.0,1092204.0,399666,3,3,2,2,3,1,1
1095,2020-05-09,United States of America,158996.0,8151.0,1245775.0,75364.0,1103631.0,319462,3,3,2,2,3,1,1
1096,2020-05-10,United States of America,160334.0,8683.0,1271645.0,76916.0,1118852.0,215620,3,3,2,2,3,1,1
1097,2020-05-11,United States of America,154525.0,8335.0,1298287.0,78652.0,1121735.0,352892,3,3,2,2,3,1,1
1098,2020-05-12,United States of America,156551.0,8258.0,1322054.0,79634.0,1146939.0,407955,3,3,2,2,3,1,1
1099,2020-05-13,United States of America,157020.0,7916.0,1340098.0,80695.0,1154762.0,424906,3,3,2,2,3,1,1
1100,2020-05-14,United States of America,150072.0,7362.0,1361522.0,82119.0,1179086.0,434933,3,3,2,2,3,1,1
1101,2020-05-15,United States of America,146891.0,7381.0,1382362.0,83819.0,1200051.0,430098,3,3,2,2,3,1,1
1102,2020-05-16,United States of America,147630.0,7556.0,1409452.0,85860.0,1206435.0,364185,3,3,2,2,3,1,1
1103,2020-05-17,United States of America,141441.0,6777.0,1432265.0,87180.0,1220660.0,305061,3,3,2,2,3,1,1
1104,2020-05-18,United States of America,138765.0,6645.0,1464232.0,88574.0,1231759.0,331604,3,3,2,2,3,1,1
1105,2020-05-19,United States of America,149628.0,6718.0,1477459.0,89271.0,1246589.0,455875,3,3,2,2,3,1,1
1106,2020-05-20,United States of America,139434.0,6889.0,1501876.0,90203.0,1265174.0,413738,3,3,2,2,3,1,1
1107,2020-05-21,United States of America,147962.0,7162.0,1525186.0,91527.0,1286733.0,512184,3,3,2,2,3,1,1
1108,2020-05-22,United States of America,142939.0,6572.0,1547973.0,92923.0,1258454.0,494199,3,3,2,2,3,1,1
1109,2020-05-23,United States of America,141794.0,6344.0,1568448.0,94011.0,1268547.0,383055,3,3,2,2,3,1,1
1110,2020-05-24,United States of America,152754.0,6398.0,1592599.0,95863.0,1283164.0,296066,3,3,2,2,3,1,1
1111,2020-05-25,United States of America,158190.0,6192.0,1618757.0,96909.0,1289060.0,397582,3,3,2,2,3,1,1
1112,2020-05-26,United States of America,149922.0,5973.0,1634010.0,97529.0,1302839.0,461596,3,3,2,2,3,1,1
1113,2020-05-27,United States of America,152766.0,5762.0,1658896.0,98119.0,1314823.0,518834,3,3,2,2,3,1,1
1114,2020-05-28,United States of America,145111.0,5927.0,1675258.0,98889.0,1329288.0,531880,3,3,2,2,3,1,1
1115,2020-05-29,United States of America,150843.0,5934.0,1694864.0,100304.0,1347184.0,513066,3,3,2,2,3,1,1
1116,2020-05-30,United States of America,152519.0,5846.0,1716078.0,101567.0,1361012.0,468277,3,3,2,2,3,1,1
1117,2020-05-31,United States of America,145730.0,5428.0,1734040.0,102640.0,1351887.0,369735,3,3,2,2,3,1,1
1118,2020-06-01,United States of America,142126.0,5366.0,1757522.0,103554.0,1355778.0,431411,3,3,2,2,3,1,1
1119,2020-06-02,United States of America,146032.0,5264.0,1783638.0,104247.0,1371514.0,464152,3,3,2,2,3,1,1
1120,2020-06-03,United States of America,147010.0,5210.0,1798330.0,105008.0,1376101.0,621861,3,3,2,2,3,1,1
1121,2020-06-04,United States of America,157696.0,4724.0,1823220.0,106051.0,1392076.0,602042,3,3,2,2,3,1,1
1122,2020-06-05,United States of America,160520.0,4662.0,1837803.0,106876.0,1410539.0,552163,3,3,2,2,3,1,1
1123,2020-06-06,United States of America,161821.0,4448.0,1857872.0,107911.0,1423232.0,505188,3,3,2,2,3,1,1
1124,2020-06-07,United States of America,176305.0,4429.0,1886794.0,109038.0,1435501.0,353394,3,3,2,2,3,1,1
1125,2020-06-08,United States of America,183340.0,4341.0,1915712.0,109746.0,1440874.0,682549,3,3,2,2,3,1,0
1126,2020-06-09,United States of America,189161.0,4277.0,1933560.0,110220.0,1452910.0,588224,3,3,2,2,3,1,0
1127,2020-06-10,United States of America,197166.0,4191.0,1951096.0,110770.0,1465085.0,641698,3,3,2,2,3,1,0
1128,2020-06-11,United States of America,203436.0,4253.0,1968331.0,111978.0,1481494.0,530280,3,3,2,2,3,1,0
1129,2020-06-12,United States of America,217898.0,4173.0,1988646.0,112810.0,1499265.0,539133,3,3,2,2,3,1,0
1130,2020-06-13,United States of America,235378.0,5956.0,2010391.0,113757.0,1515305.0,616980,3,3,2,2,3,1,0
1131,2020-06-14,United States of America,243219.0,5916.0,2032524.0,114466.0,1529467.0,354714,3,3,2,2,3,1,0
1132,2020-06-15,United States of America,255450.0,5865.0,2057838.0,115112.0,1534873.0,569002,3,2,2,2,3,1,0
1133,2020-06-16,United States of America,268883.0,6442.0,2079592.0,115484.0,1551499.0,648362,3,2,2,2,3,1,0
1134,2020-06-17,United States of America,278121.0,6402.0,2098106.0,115980.0,1568715.0,704243,3,2,2,2,3,1,0
1135,2020-06-18,United States of America,287486.0,6178.0,2126027.0,116702.0,1589976.0,702561,3,2,2,2,3,1,0
1136,2020-06-19,United States of America,304156.0,6213.0,2149166.0,117472.0,1613686.0,822943,3,2,2,2,3,1,0
1137,2020-06-20,United States of America,316843.0,4320.0,2172212.0,118205.0,1635195.0,612729,3,2,2,2,3,1,0
1138,2020-06-21,United States of America,324318.0,4415.0,2208829.0,118895.0,1656628.0,451028,3,2,2,2,3,1,0
1139,2020-06-22,United States of America,336924.0,4090.0,2241178.0,119453.0,1669045.0,590020,3,2,2,2,3,1,0
1140,2020-06-23,United States of America,339602.0,3440.0,2268753.0,119761.0,1697460.0,790251,3,2,2,2,3,1,0
1141,2020-06-24,United States of America,350039.0,3390.0,2295272.0,120171.0,1723312.0,729586,3,2,2,2,3,1,0
1142,2020-06-25,United States of America,356746.0,3760.0,2329463.0,120955.0,1756447.0,740369,3,2,2,2,3,1,0
1143,2020-06-26,United States of America,367105.0,4026.0,2367064.0,121645.0,1794514.0,776692,3,2,2,2,3,1,0
1144,2020-06-27,United States of America,372867.0,4202.0,2407590.0,124161.0,1828364.0,666109,3,2,2,2,3,1,0
1145,2020-06-28,United States of America,387215.0,4260.0,2452048.0,124811.0,1861859.0,490355,3,2,2,2,3,1,0
1146,2020-06-29,United States of America,392398.0,4984.0,2496628.0,125318.0,1882505.0,765256,3,2,2,2,3,1,0
1147,2020-06-30,United States of America,408825.0,5061.0,2537636.0,126203.0,1913240.0,870399,3,2,2,2,3,1,0
1148,2020-07-01,United States of America,421351.0,5090.0,2573393.0,126573.0,1955197.0,925251,3,2,2,2,3,1,0
1149,2020-07-02,United States of America,431799.0,4914.0,2616949.0,127133.0,1958331.0,747606,3,2,2,2,3,1,0
1150,2020-07-03,United States of America,434334.0,4869.0,2671220.0,127858.0,2002445.0,763382,3,2,2,2,3,1,0
1151,2020-07-04,United States of America,446843.0,4991.0,2724433.0,128481.0,1944264.0,532663,3,2,2,2,3,1,0
1152,2020-07-05,United States of America,454916.0,5105.0,2776366.0,129226.0,1981803.0,447687,3,2,2,2,3,1,0
1153,2020-07-06,United States of America,459510.0,5076.0,2833552.0,129408.0,2009068.0,895525,3,2,2,2,3,1,0
1154,2020-07-07,United States of America,462185.0,5260.0,2877238.0,129643.0,2056896.0,862145,3,2,2,2,3,1,0
1155,2020-07-08,United States of America,460741.0,5384.0,2923432.0,129963.0,2099083.0,935037,3,2,2,2,3,1,0
1156,2020-07-09,United States of America,462959.0,5672.0,2973695.0,130893.0,2146705.0,946711,3,2,2,2,3,1,0
1157,2020-07-10,United States of America,465435.0,5800.0,3038325.0,131884.0,2200350.0,950772,3,2,2,2,3,1,0
1158,2020-07-11,United States of America,465665.0,5989.0,3097300.0,132683.0,2248110.0,830141,3,2,2,2,3,1,0
1159,2020-07-12,United States of America,465546.0,6207.0,3163581.0,133486.0,2296239.0,721073,3,2,2,2,3,1,0
1160,2020-07-13,United States of America,462551.0,6259.0,3225950.0,134392.0,2330096.0,837284,3,2,2,2,3,1,0
1161,2020-07-14,United States of America,461261.0,6367.0,3286063.0,134704.0,2379894.0,926690,3,2,2,2,3,1,0
1162,2020-07-15,United States of America,458007.0,7012.0,3344783.0,135053.0,2420733.0,879198,3,2,2,2,3,1,0
1163,2020-07-16,United States of America,454707.0,7161.0,3405494.0,135807.0,2483332.0,1119040,3,2,2,2,3,1,0
1164,2020-07-17,United States of America,450472.0,7501.0,3472659.0,136753.0,2538783.0,1020197,3,2,2,2,3,1,0
1165,2020-07-18,United States of America,446581.0,7602.0,3544143.0,137674.0,2586015.0,871599,3,2,2,2,3,1,0
1166,2020-07-19,United States of America,439845.0,7832.0,3618497.0,138591.0,2638869.0,612006,3,2,2,2,3,1,0
1167,2020-07-20,United States of America,434265.0,8030.0,3685460.0,139468.0,2671845.0,755002,3,2,2,1,3,1,0
1168,2020-07-21,United States of America,419950.0,7895.0,3748248.0,139964.0,2714345.0,1245943,3,2,2,1,3,1,0
1169,2020-07-22,United States of America,415079.0,7503.0,3805524.0,140437.0,2756819.0,1065790,3,2,2,1,3,1,0
1170,2020-07-23,United States of America,405079.0,7410.0,3868453.0,141479.0,2803472.0,1053353,3,2,2,1,3,1,0
1171,2020-07-24,United States of America,393046.0,7303.0,3938094.0,142553.0,2848224.0,909172,3,2,2,1,3,1,0
1172,2020-07-25,United States of America,380541.0,7341.0,4009808.0,143663.0,2896888.0,943011,3,2,2,1,3,1,0
1173,2020-07-26,United States of America,374070.0,7300.0,4084043.0,144798.0,2933241.0,645365,3,2,2,1,3,1,0
1174,2020-07-27,United States of America,369575.0,7232.0,4148011.0,145727.0,2961880.0,733327,3,2,2,1,3,1,0
1175,2020-07-28,United States of America,370356.0,7321.0,4209509.0,146331.0,2998114.0,882798,3,2,2,1,3,1,0
1176,2020-07-29,United States of America,361099.0,7152.0,4263531.0,147449.0,3035354.0,873241,3,2,2,1,3,1,0
1177,2020-07-30,United States of America,366261.0,7290.0,4323160.0,148640.0,3078403.0,1011533,3,2,2,1,3,1,0
1178,2020-07-31,United States of America,368795.0,7469.0,4388566.0,150054.0,3121551.0,978148,3,2,2,1,3,1,0
1179,2020-08-01,United States of America,366276.0,7389.0,4456389.0,151265.0,3155729.0,781581,3,2,2,1,3,1,0
1180,2020-08-02,United States of America,360607.0,7271.0,4523888.0,152630.0,3196254.0,587164,3,2,2,1,3,1,0
1181,2020-08-03,United States of America,361089.0,7356.0,4582276.0,153757.0,3196327.0,696128,3,2,2,1,3,1,0
1182,2020-08-04,United States of America,354198.0,7452.0,4629459.0,154226.0,3238254.0,792394,3,2,2,1,3,1,0
1183,2020-08-05,United States of America,353429.0,7404.0,4678610.0,154952.0,3243034.0,893499,3,2,2,1,3,1,0
1184,2020-08-06,United States of America,336546.0,7300.0,4728239.0,156050.0,3281901.0,916697,3,2,2,1,3,1,0
1185,2020-08-07,United States of America,326898.0,7207.0,4781612.0,157357.0,3314987.0,924930,3,2,2,1,3,1,0
1186,2020-08-08,United States of America,318051.0,7103.0,4836930.0,158606.0,3351429.0,828402,3,2,2,1,3,1,0
1187,2020-08-09,United States of America,308652.0,7045.0,4897958.0,159930.0,3383806.0,720368,3,2,2,1,3,1,0
1188,2020-08-10,United States of America,299223.0,6898.0,4951851.0,160989.0,3419675.0,799112,3,2,2,1,3,1,0
1189,2020-08-11,United States of America,295915.0,6814.0,4999815.0,161547.0,3422373.0,972820,3,2,2,1,3,1,0
1190,2020-08-12,United States of America,289673.0,6693.0,5039709.0,162104.0,3440577.0,971330,3,2,2,1,3,1,0
1191,2020-08-13,United States of America,288795.0,6692.0,5094500.0,163340.0,3471666.0,1057358,3,2,2,1,3,1,0
1192,2020-08-14,United States of America,288020.0,6528.0,5150407.0,164826.0,3514589.0,990439,3,2,2,1,3,1,0
1193,2020-08-15,United States of America,290262.0,6618.0,5203206.0,165995.0,3539813.0,851931,3,2,2,1,3,1,0
1194,2020-08-16,United States of America,288304.0,6443.0,5258565.0,167201.0,3566686.0,631577,3,2,2,1,3,1,0
1195,2020-08-17,United States of America,287341.0,6446.0,5312940.0,168345.0,3570112.0,680436,3,2,2,1,3,1,0
1196,2020-08-18,United States of America,286644.0,6349.0,5354013.0,168999.0,3582887.0,867539,3,2,2,1,3,1,0
1197,2020-08-19,United States of America,285569.0,6384.0,5393138.0,169508.0,3603327.0,973327,3,2,2,1,3,1,0
1198,2020-08-20,United States of America,291201.0,6278.0,5431046.0,170640.0,3625422.0,979939,3,2,2,1,3,1,0
1199,2020-08-21,United States of America,285119.0,6053.0,5477305.0,172033.0,3655620.0,946196,3,2,2,1,3,1,0
1200,2020-08-22,United States of America,283488.0,5971.0,5521257.0,173098.0,3679602.0,795003,3,2,2,1,3,1,0
1201,2020-08-23,United States of America,288617.0,5974.0,5567217.0,174246.0,3701754.0,617795,3,2,2,1,3,1,0
1202,2020-08-24,United States of America,289984.0,5852.0,5612163.0,175243.0,3716595.0,654755,3,2,2,1,3,1,0
1203,2020-08-25,United States of America,286402.0,5841.0,5649928.0,175813.0,3721899.0,887936,3,2,2,1,3,1,0
1204,2020-08-26,United States of America,280609.0,5587.0,5682811.0,176201.0,3736224.0,944096,3,2,2,1,3,1,0
1205,2020-08-27,United States of America,261151.0,4998.0,5719841.0,177332.0,3765234.0,869783,3,2,2,1,3,1,0
1206,2020-08-28,United States of America,253737.0,5095.0,5765325.0,178561.0,3794389.0,1136760,3,2,2,1,3,1,0
1207,2020-08-29,United States of America,246302.0,5100.0,5811519.0,179716.0,3818162.0,864623,3,2,2,1,3,1,0
1208,2020-08-30,United States of America,242694.0,5146.0,5855521.0,180689.0,3840191.0,623064,3,2,2,1,3,1,0
1209,2020-08-31,United States of America,237470.0,5071.0,5899504.0,181689.0,3843817.0,704606,3,2,2,1,3,1,0
